57,2024-01-01 13:19:00,4,52.8,card
58,2024-01-01 13:20:00,2,23.2,card
59,2024-01-01 13:25:00,4,9.8,card
60,2024-01-01 13:27:00,2,8.3,card
61,2024-01-01 13:32:00,1,38.7,card
62,2024-01-01 13:36:00,4,38.0,card
63,2024-01-01 13:38:00,3,19.6,card
64,2024-01-01 13:41:00,1,10.8,card
65,2024-01-01 13:45:00,2,9.8,card
66,2024-01-01 13:49:00,3,25.6,gift card
67,2024-01-01 13:53:00,1,9.8,card
68,2024-01-01 13:58:00,3,23.5,gift card
69,2024-01-01 13:59:00,2,4.4,cash
70,2024-01-01 14:10:00,4,5.2,card
71,2024-01-01 14:14:00,1,4.4,card
72,2024-01-01 14:16:00,1,10.6,card
73,2024-01-01 14:19:00,1,13.5,gift card
74,2024-01-01 14:24:00,2,44.2,card
75,2024-01-01 14:28:00,2,7.2,card
76,2024-01-01 14:31:00,2,35.6,card
77,2024-01-01 14:36:00,3,10.8,card
78,2024-01-01 14:38:00,2,31.6,card
79,2024-01-01 14:39:00,4,33.5,card
80,2024-01-01 14:41:00,1,18.1,card
81,2024-01-01 14:45:00,3,13.4,card
82,2024-01-01 14:47:00,2,30.4,card
83,2024-01-01 14:49:00,3,8.3,card
84,2024-01-01 14:54:00,1,8.3,card
85,2024-01-01 14:55:00,4,37.4,card
86,2024-01-01 14:56:00,1,12.4,cash
87,2024-01-01 15:10:00,1,9.3,card
88,2024-01-01 15:13:00,4,7.5,cash
89,2024-01-01 15:14:00,1,42.8,card
90,2024-01-01 15:18:00,4,12.1,cash
91,2024-01-01 15:19:00,1,30.7,cash
92,2024-01-01 15:24:00,4,10.3,card
93,2024-01-01 15:26:00,1,36.0,card
94,2024-01-01 15:29:00,4,14.1,card
95,2024-01-01 15:31:00,4,52.0,card
96,2024-01-01 15:34:00,1,13.1,card
97,2024-01-01 15:38:00,1,37.7,card
98,2024-01-01 15:39:00,2,43.4,card
99,2024-01-01 15:42:00,1,16.6,cash
100,2024-01-01 15:45:00,4,9.8,card
101,2024-01-01 15:46:00,3,5.2,card
102,2024-01-01 15:50:00,1,11.9,card
103,2024-01-01 15:54:00,4,7.3,card
104,2024-01-01 15:57:00,1,8.3,card
105,2024-01-01 15:58:00,2,26.3,cash
106,2024-01-01 16:10:00,2,13.9,card
107,2024-01-01 16:15:00,3,26.7,card
108,2024-01-01 16:17:00,1,4.4,cash
109,2024-01-01 16:18:00,1,19.1,card
110,2024-01-01 16:20:00,2,13.5,card
111,2024-01-01 16:25:00,3,24.8,card
112,2024-01-01 16:30:00,3,26.9,card
113,2024-01-01 16:31:00,3,4.4,card
114,2024-01-01 16:36:00,1,8.3,card
115,2024-01-01 16:38:00,4,18.3,card
116,2024-01-01 16:40:00,1,25.2,card
117,2024-01-01 16:44:00,1,12.4,card
118,2024-01-01 16:45:00,1,5.2,card
119,2024-01-01 16:49:00,1,23.4,card
120,2024-01-01 16:51:00,1,31.5,card
121,2024-01-01 16:56:00,1,11.3,card
122,2024-01-01 16:59:00,1,47.7,card
123,2024-01-01 17:10:00,4,39.0,card
124,2024-01-01 17:13:00,4,8.3,card
125,2024-01-01 17:16:00,2,26.7,gift card
126,2024-01-01 17:20:00,3,8.3,card
127,2024-01-01 17:23:00,2,24.3,card
128,2024-01-01 17:27:00,4,14.2,card
129,2024-01-01 17:28:00,1,12.3,cash
130,2024-01-01 17:33:00,2,7.7,card
131,2024-01-01 17:35:00,4,11.9,card
132,2024-01-01 17:36:00,2,37.3,card
133,2024-01-01 17:41:00,1,8.3,card
134,2024-01-01 17:42:00,1,21.9,card
135,2024-01-01 17:44:00,3,35.1,card
136,2024-01-01 17:45:00,2,40.4,card
137,2024-01-01 17:50:00,2,15.5,card
138,2024-01-01 17:55:00,4,20.4,card
139,2024-01-01 18:10:00,4,7.2,cash
140,2024-01-01 18:13:00,1,25.2,card
141,2024-01-01 18:15:00,1,10.3,cash
142,2024-01-01 18:17:00,4,42.4,cash
143,2024-01-01 18:20:00,2,10.8,card
144,2024-01-01 18:24:00,1,10.3,cash
145,2024-01-01 18:26:00,4,9.3,card
146,2024-01-01 18:30:00,4,29.8,card
147,2024-01-01 18:32:00,4,13.9,card
148,2024-01-01 18:35:00,1,32.4,card
149,2024-01-01 18:37:00,3,44.7,card
150,2024-01-01 18:41:00,3,42.7,cash
151,2024-01-01 18:42:00,4,6.9,card
152,2024-01-01 18:44:00,4,36.4,cash
153,2024-01-01 18:47:00,1,7.2,card
154,2024-01-01 18:48:00,4,43.7,cash
155,2024-01-01 18:49:00,4,19.5,card
156,2024-01-01 18:54:00,3,13.9,card
157,2024-01-01 18:58:00,4,9.8,card
158,2024-01-01 19:10:00,2,15.8,card
159,2024-01-01 19:15:00,1,15.0,cash
160,2024-01-01 19:17:00,4,11.9,card
161,2024-01-01 19:22:00,3,14.1,card
162,2024-01-01 19:24:00,1,41.7,card
163,2024-01-01 19:27:00,3,21.9,card
164,2024-01-01 19:28:00,4,9.5,card
165,2024-01-01 19:31:00,4,24.2,card
166,2024-01-01 19:36:00,4,12.3,card
167,2024-01-01 19:37:00,3,21.7,card
168,2024-01-01 19:41:00,1,9.8,cash
169,2024-01-01 19:45:00,2,17.0,card
170,2024-01-01 19:49:00,2,11.8,card
171,2024-01-01 19:52:00,4,20.7,card
172,2024-01-01 19:56:00,1,9.8,cash
173,2024-01-01 19:58:00,4,9.8,card
174,2024-01-01 20:10:00,4,10.6,card
175,2024-01-01 20:12:00,1,8.3,card
176,2024-01-01 20:16:00,1,21.7,card
177,2024-01-01 20:20:00,3,9.8,card
178,2024-01-01 20:21:00,3,46.3,card
179,2024-01-01 20:25:00,2,51.6,card
180,2024-01-01 20:26:00,2,11.3,card
181,2024-01-01 20:27:00,1,50.7,cash
182,2024-01-01 20:30:00,3,13.6,card
183,2024-01-01 20:33:00,3,5.2,gift card
184,2024-01-01 20:37:00,3,35.5,card
185,2024-01-01 20:41:00,3,10.4,card
186,2024-01-01 20:43:00,4,9.3,card
187,2024-01-01 20:44:00,1,54.7,card
188,2024-01-01 20:45:00,3,21.2,cash
189,2024-01-01 20:49:00,2,56.3,card
190,2024-01-02 10:2:00,1,9.8,cash
191,2024-01-02 10:4:00,4,11.8,card
192,2024-01-02 10:8:00,1,35.9,card
193,2024-01-02 10:12:00,2,39.0,card
194,2024-01-02 10:16:00,1,50.0,cash
195,2024-01-02 10:18:00,2,32.2,card
196,2024-01-02 10:22:00,3,42.1,cash
197,2024-01-02 10:23:00,3,10.8,card
198,2024-01-02 10:28:00,2,23.4,card
199,2024-01-02 10:30:00,1,11.3,card
200,2024-01-02 10:34:00,4,39.3,cash
201,2024-01-02 10:37:00,2,8.3,card
202,2024-01-02 10:39:00,2,12.4,cash
203,2024-01-02 10:43:00,1,24.7,cash
204,2024-01-02 10:48:00,2,47.4,card
205,2024-01-02 10:52:00,1,6.4,cash
206,2024-01-02 10:54:00,3,48.6,card
207,2024-01-02 10:59:00,1,10.3,card
208,2024-01-02 11:10:00,2,45.6,cash
209,2024-01-02 11:14:00,1,9.8,card
210,2024-01-02 11:18:00,4,19.6,card
211,2024-01-02 11:23:00,1,12.3,card
212,2024-01-02 11:24:00,3,10.4,card
213,2024-01-02 11:25:00,4,8.3,card
214,2024-01-02 11:28:00,3,8.3,card
215,2024-01-02 11:33:00,3,9.8,card
216,2024-01-02 11:37:00,1,10.8,cash
217,2024-01-02 11:42:00,4,9.8,card
218,2024-01-02 11:43:00,1,19.0,card
219,2024-01-02 11:46:00,1,18.1,card
220,2024-01-02 11:48:00,4,4.4,cash
221,2024-01-02 11:51:00,2,29.4,card
222,2024-01-02 11:55:00,4,5.2,gift card
223,2024-01-02 11:57:00,3,7.3,card
224,2024-01-02 11:59:00,1,8.7,card
225,2024-01-02 12:10:00,3,19.1,card
226,2024-01-02 12:14:00,3,7.2,card
227,2024-01-02 12:19:00,4,12.3,card
228,2024-01-02 12:24:00,2,8.3,card
229,2024-01-02 12:25:00,2,25.7,card
230,2024-01-02 12:29:00,4,16.5,card
231,2024-01-02 12:31:00,4,28.7,card
232,2024-01-02 12:33:00,2,8.3,card
233,2024-01-02 12:37:00,1,10.4,card
234,2024-01-02 12:42:00,4,9.8,cash
235,2024-01-02 12:43:00,1,9.8,card
236,2024-01-02 12:44:00,1,40.0,card
237,2024-01-02 12:46:00,3,8.3,card
238,2024-01-02 12:48:00,3,13.6,card
239,2024-01-02 12:52:00,2,13.1,cash
240,2024-01-02 12:56:00,4,36.7,card
241,2024-01-02 13:10:00,1,25.6,card
242,2024-01-02 13:15:00,3,33.7,card
243,2024-01-02 13:16:00,1,8.3,card
244,2024-01-02 13:20:00,3,23.1,card
245,2024-01-02 13:24:00,3,5.2,card
246,2024-01-02 13:29:00,2,16.0,card
247,2024-01-02 13:30:00,3,42.7,card
248,2024-01-02 13:35:00,3,37.5,card
249,2024-01-02 13:39:00,2,10.6,card
250,2024-01-02 13:44:00,2,25.1,card
251,2024-01-02 13:46:00,3,12.3,card
252,2024-01-02 13:47:00,2,25.0,card
253,2024-01-02 13:49:00,1,18.8,cash
254,2024-01-02 13:52:00,2,38.2,cash
255,2024-01-02 13:55:00,4,9.8,card
256,2024-01-02 13:56:00,2,9.8,cash
257,2024-01-02 13:57:00,4,19.0,card
258,2024-01-02 13:58:00,3,31.4,card
259,2024-01-02 14:10:00,3,35.5,cash
260,2024-01-02 14:12:00,4,20.6,card
261,2024-01-02 14:13:00,1,9.3,card
262,2024-01-02 14:18:00,3,10.3,card
263,2024-01-02 14:23:00,4,9.8,cash
264,2024-01-02 14:24:00,1,21.1,card
265,2024-01-02 14:29:00,3,23.7,card
266,2024-01-02 14:31:00,4,17.0,card
267,2024-01-02 14:34:00,2,12.3,card
268,2024-01-02 14:36:00,4,9.8,card
269,2024-01-02 14:39:00,2,51.6,card
270,2024-01-02 14:44:00,4,13.9,card
271,2024-01-02 14:45:00,3,15.8,card
272,2024-01-02 14:49:00,1,36.4,card
273,2024-01-02 14:52:00,1,5.2,cash
274,2024-01-02 14:53:00,1,13.8,card
275,2024-01-02 14:54:00,1,21.1,card
276,2024-01-02 14:57:00,3,9.8,card
277,2024-01-02 14:58:00,4,28.0,card
278,2024-01-02 15:10:00,3,9.8,card
279,2024-01-02 15:13:00,1,33.8,card
280,2024-01-02 15:16:00,2,11.9,gift card
281,2024-01-02 15:17:00,4,13.8,card
282,2024-01-02 15:18:00,4,26.2,cash
283,2024-01-02 15:22:00,4,7.2,card
284,2024-01-02 15:24:00,3,18.5,card
285,2024-01-02 15:27:00,4,18.1,gift card
286,2024-01-02 15:29:00,1,29.4,card
287,2024-01-02 15:31:00,3,22.1,gift card
288,2024-01-02 15:34:00,1,36.4,card
289,2024-01-02 15:36:00,2,49.6,card
290,2024-01-02 15:37:00,4,19.6,card
291,2024-01-02 15:42:00,2,5.2,card
292,2024-01-02 15:47:00,1,8.3,card
293,2024-01-02 15:52:00,2,9.8,card
294,2024-01-02 15:56:00,2,22.3,card
295,2024-01-02 16:10:00,2,9.8,card
296,2024-01-02 16:14:00,4,22.6,card
297,2024-01-02 16:17:00,4,21.1,card
298,2024-01-02 16:21:00,3,33.5,card
299,2024-01-02 16:23:00,1,17.6,cash
300,2024-01-02 16:26:00,3,32.4,card
301,2024-01-02 16:31:00,2,50.2,card
302,2024-01-02 16:34:00,4,38.3,card
303,2024-01-02 16:36:00,1,14.9,card
304,2024-01-02 16:40:00,2,11.6,card
305,2024-01-02 16:41:00,1,18.7,gift card
306,2024-01-02 16:46:00,4,18.1,card
307,2024-01-02 16:48:00,3,17.0,card
308,2024-01-02 16:53:00,2,4.4,card
309,2024-01-02 16:56:00,1,9.8,cash
310,2024-01-02 16:57:00,4,21.7,card
311,2024-01-02 16:58:00,2,32.4,card
312,2024-01-02 17:10:00,1,38.6,card
313,2024-01-02 17:13:00,3,5.2,card
314,2024-01-02 17:15:00,2,41.6,card
315,2024-01-02 17:20:00,1,13.3,card
316,2024-01-02 17:22:00,4,7.5,cash
317,2024-01-02 17:24:00,3,10.6,card
318,2024-01-02 17:26:00,3,12.1,card
319,2024-01-02 17:30:00,2,50.5,card
320,2024-01-02 17:32:00,2,21.6,card
321,2024-01-02 17:35:00,1,18.1,card
322,2024-01-02 17:38:00,2,11.8,cash
323,2024-01-02 17:42:00,4,12.4,cash
324,2024-01-02 17:45:00,3,8.3,card
325,2024-01-02 17:47:00,4,7.5,card
326,2024-01-02 17:51:00,1,42.9,card
327,2024-01-02 17:55:00,2,9.8,cash
328,2024-01-02 17:56:00,2,16.4,card
329,2024-01-02 18:10:00,3,12.3,card
330,2024-01-02 18:12:00,3,16.5,cash
331,2024-01-02 18:16:00,4,20.1,card
332,2024-01-02 18:19:00,1,9.8,card
333,2024-01-02 18:24:00,1,50.0,card
334,2024-01-02 18:29:00,4,18.1,card
335,2024-01-02 18:31:00,2,7.3,card
336,2024-01-02 18:35:00,3,8.3,gift card
337,2024-01-02 18:37:00,4,36.7,card
338,2024-01-02 18:40:00,3,12.4,card
339,2024-01-02 18:44:00,1,5.2,card
340,2024-01-02 18:49:00,3,9.8,card
341,2024-01-02 18:53:00,1,19.1,card
342,2024-01-02 18:58:00,4,37.6,card
343,2024-01-02 19:10:00,2,9.3,card
344,2024-01-02 19:13:00,4,5.2,card
345,2024-01-02 19:17:00,2,55.5,card
346,2024-01-02 19:21:00,3,6.7,card
347,2024-01-02 19:23:00,4,11.9,card
348,2024-01-02 19:27:00,3,11.3,cash
349,2024-01-02 19:29:00,2,24.1,card
350,2024-01-02 19:33:00,1,43.1,gift card
351,2024-01-02 19:36:00,4,20.9,card
352,2024-01-02 19:41:00,4,24.3,cash
353,2024-01-02 19:44:00,3,11.3,card
354,2024-01-02 19:49:00,3,10.4,gift card
355,2024-01-02 19:54:00,2,31.5,cash
356,2024-01-02 19:57:00,4,10.4,card
357,2024-01-02 20:10:00,1,19.6,cash
358,2024-01-02 20:11:00,2,16.6,card
359,2024-01-02 20:16:00,1,6.4,card
360,2024-01-02 20:17:00,3,11.8,card
361,2024-01-02 20:20:00,3,5.2,cash
362,2024-01-02 20:25:00,3,35.8,card
363,2024-01-02 20:28:00,1,36.5,card
364,2024-01-02 20:32:00,4,41.0,card
365,2024-01-02 20:33:00,4,20.2,cash
366,2024-01-02 20:37:00,1,10.3,card
367,2024-01-02 20:38:00,4,18.0,card
368,2024-01-02 20:43:00,1,12.8,card
369,2024-01-02 20:46:00,3,22.1,card
370,2024-01-02 20:49:00,2,19.1,card
371,2024-01-02 20:51:00,4,41.2,card
372,2024-01-02 20:54:00,3,10.3,cash
373,2024-01-02 20:59:00,4,19.3,gift card
374,2024-01-02 21:10:00,2,5.2,card
375,2024-01-02 21:15:00,1,5.2,card
376,2024-01-02 21:20:00,1,16.5,card
377,2024-01-02 21:23:00,4,16.6,card
378,2024-01-02 21:27:00,2,40.0,card
379,2024-01-02 21:29:00,1,10.8,card
380,2024-01-02 21:32:00,2,8.3,card
381,2024-01-02 21:34:00,3,31.5,card
382,2024-01-03 10:1:00,1,5.2,card
383,2024-01-03 10:6:00,2,19.6,card
384,2024-01-03 10:7:00,1,47.5,card
385,2024-01-03 10:9:00,1,12.9,cash
386,2024-01-03 10:13:00,4,36.7,card
387,2024-01-03 10:14:00,4,10.8,card
388,2024-01-03 10:15:00,4,11.9,card
389,2024-01-03 10:16:00,2,15.5,card
390,2024-01-03 10:17:00,3,18.1,cash
391,2024-01-03 10:18:00,1,43.5,card
392,2024-01-03 10:21:00,4,32.9,card
393,2024-01-03 10:22:00,2,13.9,cash
394,2024-01-03 10:25:00,3,19.6,cash
395,2024-01-03 10:26:00,3,46.2,card
396,2024-01-03 10:30:00,3,27.9,card
397,2024-01-03 10:31:00,4,47.4,card
398,2024-01-03 10:34:00,3,11.8,card
399,2024-01-03 10:35:00,3,33.1,cash
400,2024-01-03 10:39:00,1,12.3,card
401,2024-01-03 10:44:00,1,15.6,card
402,2024-01-03 10:46:00,2,8.3,cash
403,2024-01-03 10:49:00,2,11.8,card
404,2024-01-03 10:53:00,4,10.3,cash
405,2024-01-03 10:55:00,3,14.3,cash
406,2024-01-03 10:59:00,1,13.3,card
407,2024-01-03 11:10:00,2,12.3,card
408,2024-01-03 11:15:00,2,13.5,card
409,2024-01-03 11:17:00,4,18.0,card
410,2024-01-03 11:19:00,3,31.6,card
411,2024-01-03 11:21:00,1,21.1,card
412,2024-01-03 11:23:00,1,11.3,card
413,2024-01-03 11:28:00,2,6.7,cash
414,2024-01-03 11:30:00,3,11.3,card
415,2024-01-03 11:32:00,3,35.5,card
416,2024-01-03 11:34:00,1,11.8,cash
417,2024-01-03 11:38:00,1,45.7,card
418,2024-01-03 11:41:00,2,40.8,card
419,2024-01-03 11:44:00,3,33.9,card
420,2024-01-03 11:47:00,3,38.5,card
421,2024-01-03 11:52:00,4,6.4,card
422,2024-01-03 11:56:00,2,10.3,cash
423,2024-01-03 11:58:00,3,9.8,card
424,2024-01-03 12:10:00,3,6.5,card
425,2024-01-03 12:11:00,2,11.8,card
426,2024-01-03 12:13:00,4,7.2,cash
427,2024-01-03 12:18:00,4,9.8,card
428,2024-01-03 12:22:00,2,16.6,card
429,2024-01-03 12:26:00,3,10.3,cash
430,2024-01-03 12:30:00,1,26.3,gift card
431,2024-01-03 12:35:00,3,57.4,card
432,2024-01-03 12:36:00,4,18.0,card
433,2024-01-03 12:38:00,4,26.4,card
434,2024-01-03 12:43:00,4,24.2,card
435,2024-01-03 12:44:00,2,5.2,card
436,2024-01-03 12:46:00,2,17.5,card
437,2024-01-03 12:51:00,4,43.6,card
438,2024-01-03 12:53:00,1,15.0,card
439,2024-01-03 12:54:00,3,38.2,card
440,2024-01-03 12:57:00,3,19.6,card
441,2024-01-03 12:58:00,4,8.3,card
442,2024-01-03 13:10:00,3,6.7,card
443,2024-01-03 13:11:00,2,11.9,cash
444,2024-01-03 13:12:00,3,10.8,cash
445,2024-01-03 13:17:00,3,15.3,card
446,2024-01-03 13:19:00,4,10.4,card
447,2024-01-03 13:20:00,2,22.9,card
448,2024-01-03 13:23:00,4,24.1,card
449,2024-01-03 13:24:00,2,36.3,card
450,2024-01-03 13:26:00,4,11.3,card
451,2024-01-03 13:31:00,1,5.2,card
452,2024-01-03 13:34:00,4,10.8,card
453,2024-01-03 13:37:00,4,46.0,card
454,2024-01-03 13:41:00,3,8.3,cash
455,2024-01-03 13:43:00,4,43.6,gift card
456,2024-01-03 13:46:00,1,21.7,cash
457,2024-01-03 13:50:00,2,9.8,card
458,2024-01-03 13:51:00,2,8.3,card
459,2024-01-03 13:56:00,4,8.3,card
460,2024-01-03 13:59:00,1,30.0,card
461,2024-01-03 14:10:00,2,36.2,card
462,2024-01-03 14:11:00,2,9.8,card
463,2024-01-03 14:14:00,2,9.8,card
464,2024-01-03 14:15:00,4,8.3,card
465,2024-01-03 14:16:00,4,32.0,card
466,2024-01-03 14:17:00,2,12.9,card
467,2024-01-03 14:18:00,2,10.3,card
468,2024-01-03 14:23:00,1,15.6,card
469,2024-01-03 14:24:00,1,33.0,card
470,2024-01-03 14:27:00,2,16.6,card
471,2024-01-03 14:31:00,3,36.9,card
472,2024-01-03 14:33:00,2,6.5,cash
473,2024-01-03 14:37:00,3,5.2,card
474,2024-01-03 14:41:00,3,8.3,card
475,2024-01-03 14:45:00,1,18.6,gift card
476,2024-01-03 14:47:00,2,9.8,cash
477,2024-01-03 14:51:00,3,35.3,card
478,2024-01-03 14:56:00,4,11.3,card
479,2024-01-03 15:10:00,2,25.2,card
480,2024-01-03 15:15:00,1,32.0,cash
481,2024-01-03 15:19:00,1,18.0,card
482,2024-01-03 15:21:00,4,9.8,gift card
483,2024-01-03 15:24:00,2,33.5,card
484,2024-01-03 15:25:00,2,13.9,card
485,2024-01-03 15:27:00,1,7.2,gift card
486,2024-01-03 15:32:00,4,15.5,card
487,2024-01-03 15:33:00,2,12.3,card
488,2024-01-03 15:34:00,2,51.1,cash
489,2024-01-03 15:37:00,4,10.3,card
490,2024-01-03 15:39:00,2,17.8,cash
491,2024-01-03 15:42:00,4,38.3,card
492,2024-01-03 15:45:00,1,47.2,card
493,2024-01-03 15:48:00,3,39.7,card
494,2024-01-03 15:49:00,3,28.5,gift card
495,2024-01-03 15:54:00,1,26.4,cash
496,2024-01-03 15:56:00,2,5.2,cash
497,2024-01-03 15:57:00,4,5.2,card
498,2024-01-03 15:59:00,1,21.1,card
499,2024-01-03 16:10:00,3,19.1,card
500,2024-01-03 16:13:00,1,47.5,card
501,2024-01-03 16:14:00,1,12.3,cash
502,2024-01-03 16:19:00,4,47.4,card
503,2024-01-03 16:24:00,3,27.1,card
504,2024-01-03 16:27:00,1,14.9,card
505,2024-01-03 16:29:00,4,8.3,gift card
506,2024-01-03 16:32:00,1,27.6,cash
507,2024-01-03 16:33:00,3,9.8,card
508,2024-01-03 16:36:00,2,8.3,gift card
509,2024-01-03 16:38:00,2,10.8,card
510,2024-01-03 16:39:00,3,21.1,card
511,2024-01-03 16:44:00,3,12.1,card
512,2024-01-03 16:45:00,4,42.8,card
513,2024-01-03 16:50:00,1,22.9,card
514,2024-01-03 16:51:00,3,11.8,card
515,2024-01-03 16:54:00,3,8.3,card
516,2024-01-03 16:55:00,3,15.0,card
517,2024-01-03 16:59:00,3,19.6,card
518,2024-01-03 17:10:00,1,35.6,gift card
519,2024-01-03 17:13:00,1,38.3,card
520,2024-01-03 17:15:00,3,14.5,card
521,2024-01-03 17:16:00,2,42.1,card
522,2024-01-03 17:21:00,3,38.8,card
523,2024-01-03 17:22:00,3,13.3,card
524,2024-01-03 17:27:00,3,11.3,card
525,2024-01-03 17:30:00,1,8.3,card
526,2024-01-03 17:32:00,1,38.1,card
527,2024-01-03 17:37:00,1,15.0,card
528,2024-01-03 17:38:00,2,19.6,cash
529,2024-01-03 17:42:00,1,11.3,card
530,2024-01-03 17:45:00,4,15.0,card
531,2024-01-03 17:48:00,2,9.8,card
532,2024-01-03 17:52:00,4,9.8,card
533,2024-01-03 17:57:00,1,9.8,card
534,2024-01-03 17:59:00,1,30.6,gift card
535,2024-01-03 18:10:00,1,26.0,card
536,2024-01-03 18:11:00,3,12.3,card
537,2024-01-03 18:13:00,2,11.9,card
538,2024-01-03 18:17:00,3,21.1,card
539,2024-01-03 18:18:00,1,13.5,card
540,2024-01-03 18:21:00,3,15.3,card
541,2024-01-03 18:24:00,2,30.0,gift card
542,2024-01-03 18:25:00,4,33.5,cash
543,2024-01-03 18:29:00,1,25.2,gift card
544,2024-01-03 18:30:00,4,18.1,cash
545,2024-01-03 18:32:00,3,33.8,card
546,2024-01-03 18:33:00,2,49.4,card
547,2024-01-03 18:36:00,4,7.3,cash
548,2024-01-03 18:37:00,3,12.1,card
549,2024-01-03 18:38:00,1,10.4,card
550,2024-01-03 18:40:00,2,16.6,card
551,2024-01-03 18:43:00,3,8.3,card
552,2024-01-03 18:44:00,3,6.4,card
553,2024-01-03 18:48:00,1,12.4,card
554,2024-01-03 18:49:00,4,10.8,card
555,2024-01-03 18:50:00,3,12.8,card
556,2024-01-03 18:54:00,3,9.6,card
557,2024-01-03 18:55:00,2,9.8,card
558,2024-01-03 18:59:00,3,5.2,card
559,2024-01-03 19:10:00,4,9.8,cash
560,2024-01-03 19:11:00,2,8.3,card
561,2024-01-03 19:12:00,1,19.1,cash
562,2024-01-03 19:13:00,2,20.6,card
563,2024-01-03 19:16:00,1,30.9,card
564,2024-01-03 19:21:00,4,46.5,card
565,2024-01-03 19:22:00,2,9.8,card
566,2024-01-03 19:23:00,2,20.7,card
567,2024-01-03 19:28:00,4,17.3,card
568,2024-01-03 19:32:00,2,8.3,card
569,2024-01-03 19:33:00,4,23.1,gift card
570,2024-01-03 19:38:00,3,31.4,card
571,2024-01-03 19:43:00,4,38.2,card
572,2024-01-03 19:44:00,1,8.3,card
573,2024-01-03 19:48:00,4,7.7,card
574,2024-01-03 19:53:00,3,22.2,card
575,2024-01-04 10:4:00,3,21.9,card
576,2024-01-04 10:9:00,4,20.4,card
577,2024-01-04 10:12:00,1,7.2,gift card
578,2024-01-04 10:17:00,4,11.3,card
579,2024-01-04 10:20:00,1,22.5,card
580,2024-01-04 10:23:00,4,22.2,card
581,2024-01-04 10:24:00,3,5.2,card
582,2024-01-04 10:26:00,2,11.3,cash
583,2024-01-04 10:30:00,3,21.1,card
584,2024-01-04 10:31:00,1,8.3,cash
585,2024-01-04 10:34:00,2,12.8,card
586,2024-01-04 10:37:00,3,24.9,cash
587,2024-01-04 10:38:00,3,15.5,card
588,2024-01-04 10:42:00,2,9.8,card
589,2024-01-04 10:43:00,1,28.7,cash
590,2024-01-04 10:47:00,4,11.8,card
591,2024-01-04 10:52:00,1,34.4,card
592,2024-01-04 10:54:00,1,23.1,card
593,2024-01-04 10:58:00,4,42.2,gift card
594,2024-01-04 10:59:00,4,9.8,card
595,2024-01-04 11:10:00,1,9.8,gift card
596,2024-01-04 11:11:00,2,25.3,card
597,2024-01-04 11:15:00,1,20.1,card
598,2024-01-04 11:16:00,4,11.8,card
599,2024-01-04 11:17:00,2,13.4,card
600,2024-01-04 11:20:00,4,5.2,card
